net,length_um
net1471,2.84µm
net2242,2.84µm
_00814_,2.835µm
_01140_,2.835µm
_01180_,2.835µm
_01259_,2.835µm
_00688_,2.785µm
_00690_,2.785µm
_00704_,2.785µm
_00712_,2.785µm
_00719_,2.785µm
_00731_,2.785µm
_00741_,2.785µm
_00743_,2.785µm
_00773_,2.785µm
_00781_,2.785µm
_00789_,2.785µm
_00800_,2.785µm
_00810_,2.785µm
_00825_,2.785µm
_00832_,2.785µm
_00841_,2.785µm
_00845_,2.785µm
_00847_,2.785µm
_00852_,2.785µm
_00865_,2.785µm
_00868_,2.785µm
_00872_,2.785µm
_00886_,2.785µm
_00894_,2.785µm
_00902_,2.785µm
_00908_,2.785µm
_00932_,2.785µm
_00935_,2.785µm
_00974_,2.785µm
_00976_,2.785µm
_00987_,2.785µm
_01002_,2.785µm
_01004_,2.785µm
_01013_,2.785µm
_01037_,2.785µm
_01043_,2.785µm
_01071_,2.785µm
_01086_,2.785µm
_01090_,2.785µm
_01135_,2.785µm
_01138_,2.785µm
_01143_,2.785µm
_01199_,2.785µm
_01209_,2.785µm
_01216_,2.785µm
_01235_,2.785µm
_01239_,2.785µm
_01248_,2.785µm
_01274_,2.785µm
_01290_,2.785µm
_01368_,2.785µm
_01392_,2.785µm
_01411_,2.785µm
_01450_,2.785µm
_01467_,2.785µm
_01480_,2.785µm
_01505_,2.785µm
_01527_,2.785µm
_01537_,2.785µm
_01540_,2.785µm
_01555_,2.785µm
_01559_,2.785µm
_01583_,2.785µm
_01587_,2.785µm
_01594_,2.785µm
_01613_,2.785µm
_01617_,2.785µm
_01618_,2.785µm
_01622_,2.785µm
_01624_,2.785µm
_01627_,2.785µm
_01640_,2.785µm
_01676_,2.785µm
_00234_,2.77µm
_00275_,2.77µm
_00458_,2.77µm
_00574_,2.77µm
_01731_,2.765µm
_01724_,2.76µm
_01730_,2.76µm
_02118_,2.76µm
_02132_,2.76µm
_03006_,2.76µm
_03086_,2.76µm
_03206_,2.76µm
_04727_,2.76µm
net1356,2.76µm
net1378,2.76µm
net1458,2.76µm
net1514,2.76µm
net1643,2.76µm
net1695,2.76µm
net1774,2.76µm
net1815,2.76µm
net1875,2.76µm
net1908,2.76µm
net1999,2.76µm
net2110,2.76µm
net2134,2.76µm
net2202,2.76µm
net2225,2.76µm
net2238,2.76µm
net2300,2.76µm
net2353,2.76µm
_00006_,2.74µm
_00008_,2.74µm
_00048_,2.74µm
_00139_,2.74µm
_00199_,2.74µm
_00391_,2.74µm
_00552_,2.74µm
_00656_,2.74µm
_01779_,2.74µm
_01789_,2.74µm
_01818_,2.74µm
_01819_,2.74µm
_04744_,2.74µm
net1297,2.74µm
net1309,2.74µm
net1326,2.74µm
net2307,2.74µm
net2357,2.74µm
_04116_,2.73µm
_00215_,2.72µm
_00303_,2.72µm
_00401_,2.72µm
_00490_,2.72µm
_00590_,2.72µm
_02597_,2.72µm
_04153_,2.72µm
_04678_,2.72µm
_00752_,2.715µm
_00844_,2.715µm
_00869_,2.715µm
_00881_,2.715µm
_00893_,2.715µm
_00915_,2.715µm
_00972_,2.715µm
_00992_,2.715µm
_01000_,2.715µm
_01072_,2.715µm
_01104_,2.715µm
_01162_,2.715µm
_01270_,2.715µm
_01310_,2.715µm
_01319_,2.715µm
_01337_,2.715µm
_01358_,2.715µm
_01432_,2.715µm
_01449_,2.715µm
_01630_,2.715µm
_01666_,2.715µm
_01669_,2.715µm
_01681_,2.715µm
_03047_,2.695µm
_00260_,2.69µm
_00294_,2.69µm
_00296_,2.69µm
_00339_,2.69µm
_00434_,2.69µm
_00465_,2.69µm
_00498_,2.69µm
_00616_,2.69µm
_00634_,2.69µm
_00660_,2.69µm
_00676_,2.69µm
_03457_,2.68µm
_00464_,2.67µm
_00518_,2.67µm
_00534_,2.67µm
_00585_,2.67µm
_02846_,2.66µm
_00002_,2.64µm
_01754_,2.64µm
_01757_,2.64µm
_01758_,2.64µm
_01813_,2.64µm
_03041_,2.64µm
_03423_,2.64µm
_03618_,2.64µm
_03833_,2.64µm
_03907_,2.64µm
_03950_,2.64µm
_04477_,2.64µm
_04619_,2.64µm
_04624_,2.64µm
_04816_,2.64µm
net1850,2.64µm
net1868,2.64µm
net1937,2.64µm
net1992,2.64µm
net2466,2.64µm
_03371_,2.63µm
cpu_core.alu_result_wb\[7\],2.625µm
_00035_,2.62µm
_00050_,2.62µm
_00053_,2.62µm
_00177_,2.62µm
_00422_,2.62µm
_00526_,2.62µm
_00677_,2.62µm
_01771_,2.62µm
_01797_,2.62µm
_01798_,2.62µm
_01830_,2.62µm
_01873_,2.62µm
_01876_,2.62µm
_01878_,2.62µm
_02715_,2.62µm
_02729_,2.62µm
_03101_,2.62µm
_03257_,2.62µm
_03399_,2.62µm
_03442_,2.62µm
_03466_,2.62µm
_03544_,2.62µm
_03975_,2.62µm
_04151_,2.62µm
_04574_,2.62µm
_04645_,2.62µm
_04712_,2.62µm
_04736_,2.62µm
_04754_,2.62µm
_04791_,2.62µm
cpu_core.ex_mem_reg_inst.jump_out,2.62µm
cpu_core.id_ex_reg_inst.pc_in\[4\],2.62µm
cpu_core.id_ex_reg_inst.pc_plus4_in\[21\],2.62µm
cpu_core.id_ex_reg_inst.pc_plus4_in\[8\],2.62µm
net1769,2.62µm
net1892,2.62µm
net2126,2.62µm
net2295,2.62µm
_00817_,2.585µm
_01085_,2.585µm
_01092_,2.585µm
_01117_,2.585µm
_01267_,2.585µm
_01298_,2.585µm
_01496_,2.585µm
_01689_,2.585µm
_00623_,2.57µm
_00717_,2.545µm
_00747_,2.545µm
_00758_,2.545µm
_00783_,2.545µm
_00861_,2.545µm
_00862_,2.545µm
_00903_,2.545µm
_00907_,2.545µm
_00955_,2.545µm
_00958_,2.545µm
_00967_,2.545µm
_00993_,2.545µm
_00996_,2.545µm
_01014_,2.545µm
_01041_,2.545µm
_01045_,2.545µm
_01115_,2.545µm
_01116_,2.545µm
_01128_,2.545µm
_01179_,2.545µm
_01197_,2.545µm
_01214_,2.545µm
_01237_,2.545µm
_01255_,2.545µm
_01268_,2.545µm
_01329_,2.545µm
_01334_,2.545µm
_01339_,2.545µm
_01344_,2.545µm
_01350_,2.545µm
_01357_,2.545µm
_01445_,2.545µm
_01452_,2.545µm
_01463_,2.545µm
_01465_,2.545µm
_01475_,2.545µm
_01577_,2.545µm
_01590_,2.545µm
_01605_,2.545µm
_01646_,2.545µm
_01661_,2.545µm
_01699_,2.545µm
_01702_,2.545µm
_01361_,2.52µm
_04176_,2.52µm
_00074_,2.5µm
_00219_,2.5µm
_00223_,2.5µm
_00235_,2.5µm
_00486_,2.5µm
_00564_,2.5µm
_00599_,2.5µm
_00636_,2.5µm
_00649_,2.5µm
_02040_,2.5µm
_02067_,2.5µm
_02080_,2.5µm
_02168_,2.5µm
_02174_,2.5µm
_02378_,2.5µm
_02935_,2.5µm
_03049_,2.5µm
_03337_,2.5µm
_03445_,2.5µm
_03575_,2.5µm
_03692_,2.5µm
_03767_,2.5µm
_03781_,2.5µm
_03857_,2.5µm
_04040_,2.5µm
_04057_,2.5µm
_04106_,2.5µm
_04306_,2.5µm
_04359_,2.5µm
_04483_,2.5µm
_04504_,2.5µm
_04540_,2.5µm
_04706_,2.5µm
_04763_,2.5µm
_04769_,2.5µm
_04782_,2.5µm
_04825_,2.5µm
cpu_core.alu_result_wb\[21\],2.5µm
cpu_core.hazard_inst.if_id_rs2\[2\],2.5µm
cpu_core.id_ex_reg_inst.pc_plus4_in\[9\],2.5µm
cpu_core.jump_wb,2.5µm
net1587,2.5µm
net1621,2.5µm
net1782,2.5µm
net1794,2.5µm
net2028,2.5µm
net2060,2.5µm
_00912_,2.495µm
_01385_,2.495µm
_03676_,2.495µm
_00700_,2.485µm
_00762_,2.485µm
_00771_,2.485µm
_00928_,2.485µm
_01288_,2.485µm
_01376_,2.485µm
_01438_,2.485µm
_01440_,2.485µm
_01470_,2.485µm
_01486_,2.485µm
_01520_,2.485µm
_01564_,2.485µm
_01570_,2.485µm
_01687_,2.485µm
_00010_,2.46µm
_00906_,2.42µm
_01074_,2.42µm
_01114_,2.42µm
_01372_,2.42µm
_01631_,2.42µm
_01658_,2.42µm
_02633_,2.4µm
_03951_,2.4µm
_04538_,2.4µm
net1401,2.4µm
net1405,2.4µm
net1441,2.4µm
net1468,2.4µm
net1500,2.4µm
net1504,2.4µm
net1505,2.4µm
net1544,2.4µm
net1552,2.4µm
net1570,2.4µm
net1618,2.4µm
net1748,2.4µm
net1763,2.4µm
net1788,2.4µm
net1890,2.4µm
net1949,2.4µm
net1975,2.4µm
net2001,2.4µm
net2004,2.4µm
net2005,2.4µm
net2135,2.4µm
net2137,2.4µm
net2142,2.4µm
net2157,2.4µm
net2162,2.4µm
net2183,2.4µm
net2215,2.4µm
net2216,2.4µm
net2218,2.4µm
net2272,2.4µm
net2294,2.4µm
net2297,2.4µm
net2302,2.4µm
net2334,2.4µm
net2361,2.4µm
net2380,2.4µm
net2419,2.4µm
_00194_,2.38µm
_00195_,2.38µm
_00204_,2.38µm
_00211_,2.38µm
_00229_,2.38µm
_00238_,2.38µm
_00240_,2.38µm
_00245_,2.38µm
_00246_,2.38µm
_00253_,2.38µm
_00269_,2.38µm
_00278_,2.38µm
_00299_,2.38µm
_00307_,2.38µm
_00335_,2.38µm
_00354_,2.38µm
_00356_,2.38µm
_00360_,2.38µm
_00361_,2.38µm
_00362_,2.38µm
_00363_,2.38µm
_00364_,2.38µm
_00366_,2.38µm
_00370_,2.38µm
_00374_,2.38µm
_00375_,2.38µm
_00392_,2.38µm
_00406_,2.38µm
_00408_,2.38µm
_00416_,2.38µm
_00423_,2.38µm
_00429_,2.38µm
_00435_,2.38µm
_00444_,2.38µm
_00462_,2.38µm
_00463_,2.38µm
_00476_,2.38µm
_00483_,2.38µm
_00484_,2.38µm
_00485_,2.38µm
_00489_,2.38µm
_00508_,2.38µm
_00511_,2.38µm
_00516_,2.38µm
_00520_,2.38µm
_00553_,2.38µm
_00554_,2.38µm
_00573_,2.38µm
_00587_,2.38µm
_00592_,2.38µm
_00597_,2.38µm
_00620_,2.38µm
_00645_,2.38µm
_00652_,2.38µm
_00657_,2.38µm
_00658_,2.38µm
_00670_,2.38µm
_01949_,2.38µm
_03331_,2.38µm
_04259_,2.38µm
_00864_,2.375µm
_00939_,2.375µm
_01133_,2.375µm
_01208_,2.375µm
_01428_,2.375µm
_01474_,2.375µm
_01584_,2.375µm
_01598_,2.375µm
_01698_,2.375µm
_00710_,2.325µm
_00746_,2.325µm
_00759_,2.325µm
_00768_,2.325µm
_00774_,2.325µm
_00788_,2.325µm
_00793_,2.325µm
_00850_,2.325µm
_00859_,2.325µm
_00888_,2.325µm
_00922_,2.325µm
_00929_,2.325µm
_00940_,2.325µm
_00960_,2.325µm
_00997_,2.325µm
_01022_,2.325µm
_01047_,2.325µm
_01057_,2.325µm
_01059_,2.325µm
_01073_,2.325µm
_01079_,2.325µm
_01144_,2.325µm
_01158_,2.325µm
_01160_,2.325µm
_01189_,2.325µm
_01218_,2.325µm
_01249_,2.325µm
_01287_,2.325µm
_01302_,2.325µm
_01347_,2.325µm
_01373_,2.325µm
_01375_,2.325µm
_01415_,2.325µm
_01453_,2.325µm
_01502_,2.325µm
_01509_,2.325µm
_01526_,2.325µm
_01544_,2.325µm
_01550_,2.325µm
_01557_,2.325µm
_01567_,2.325µm
_01568_,2.325µm
_01574_,2.325µm
_01637_,2.325µm
_01684_,2.325µm
_00058_,2.3µm
_01734_,2.3µm
_01858_,2.3µm
_02621_,2.3µm
_02623_,2.3µm
_02627_,2.3µm
_02813_,2.3µm
_03009_,2.3µm
_03114_,2.3µm
_03306_,2.3µm
_03643_,2.3µm
_03862_,2.3µm
_04193_,2.3µm
_04226_,2.3µm
_04245_,2.3µm
_04448_,2.3µm
_04797_,2.3µm
net1347,2.3µm
net1353,2.3µm
net1368,2.3µm
net1396,2.3µm
net1400,2.3µm
net1404,2.3µm
net1409,2.3µm
net1410,2.3µm
net1413,2.3µm
net1414,2.3µm
net1416,2.3µm
net1419,2.3µm
net1426,2.3µm
net1427,2.3µm
net1431,2.3µm
net1434,2.3µm
net1436,2.3µm
net1439,2.3µm
net1440,2.3µm
net1442,2.3µm
net1443,2.3µm
net1445,2.3µm
net1448,2.3µm
net1470,2.3µm
net1472,2.3µm
net1474,2.3µm
net1478,2.3µm
net1483,2.3µm
net1484,2.3µm
net1489,2.3µm
net1492,2.3µm
net1515,2.3µm
net1516,2.3µm
net1518,2.3µm
net1526,2.3µm
net1527,2.3µm
net1528,2.3µm
net1530,2.3µm
net1531,2.3µm
net1540,2.3µm
net1546,2.3µm
net1556,2.3µm
net1565,2.3µm
net1572,2.3µm
net1579,2.3µm
net1580,2.3µm
net1581,2.3µm
net1582,2.3µm
net1594,2.3µm
net1596,2.3µm
net1602,2.3µm
net1604,2.3µm
net1605,2.3µm
net1606,2.3µm
net1616,2.3µm
net1617,2.3µm
net1619,2.3µm
net1636,2.3µm
net1642,2.3µm
net1645,2.3µm
net1646,2.3µm
net1648,2.3µm
net1649,2.3µm
net1650,2.3µm
net1653,2.3µm
net1669,2.3µm
net1671,2.3µm
net1682,2.3µm
net1693,2.3µm
net1699,2.3µm
net1702,2.3µm
net1704,2.3µm
net1705,2.3µm
net1715,2.3µm
net1727,2.3µm
net1732,2.3µm
net1737,2.3µm
net1749,2.3µm
net1753,2.3µm
net1756,2.3µm
net1759,2.3µm
net1771,2.3µm
net1773,2.3µm
net1778,2.3µm
net1791,2.3µm
net1799,2.3µm
net1804,2.3µm
net1806,2.3µm
net1807,2.3µm
net1808,2.3µm
net1810,2.3µm
net1817,2.3µm
net1820,2.3µm
net1826,2.3µm
net1836,2.3µm
net1846,2.3µm
net1847,2.3µm
net1872,2.3µm
net1881,2.3µm
net1888,2.3µm
net1889,2.3µm
net1894,2.3µm
net1904,2.3µm
net1906,2.3µm
net1910,2.3µm
net1915,2.3µm
net1917,2.3µm
net1920,2.3µm
net1921,2.3µm
net1927,2.3µm
net1938,2.3µm
net1943,2.3µm
net1945,2.3µm
net1954,2.3µm
net1960,2.3µm
net1988,2.3µm
net2000,2.3µm
net2002,2.3µm
net2050,2.3µm
net2058,2.3µm
net2071,2.3µm
net2085,2.3µm
net2099,2.3µm
net2144,2.3µm
net2149,2.3µm
net2178,2.3µm
net2246,2.3µm
net2252,2.3µm
net2253,2.3µm
net2273,2.3µm
net2279,2.3µm
net2299,2.3µm
net2331,2.3µm
net2333,2.3µm
net2335,2.3µm
net2340,2.3µm
net2345,2.3µm
net2386,2.3µm
net2394,2.3µm
net2396,2.3µm
net2416,2.3µm
net2422,2.3µm
_00117_,2.28µm
_00156_,2.28µm
_00448_,2.28µm
_01777_,2.28µm
_01802_,2.28µm
_02369_,2.28µm
_03108_,2.28µm
_03185_,2.28µm
_03748_,2.28µm
_04339_,2.28µm
net1913,2.28µm
_00913_,2.255µm
_01080_,2.255µm
_01499_,2.255µm
_01693_,2.255µm
_00203_,2.23µm
_00208_,2.23µm
_00226_,2.23µm
_00236_,2.23µm
_00256_,2.23µm
_00258_,2.23µm
_00265_,2.23µm
_00266_,2.23µm
_00297_,2.23µm
_00314_,2.23µm
_00324_,2.23µm
_00327_,2.23µm
_00328_,2.23µm
_00398_,2.23µm
_00421_,2.23µm
_00455_,2.23µm
_00466_,2.23µm
_00470_,2.23µm
_00473_,2.23µm
_00478_,2.23µm
_00487_,2.23µm
_00491_,2.23µm
_00493_,2.23µm
_00494_,2.23µm
_00501_,2.23µm
_00503_,2.23µm
_00510_,2.23µm
_00515_,2.23µm
_00557_,2.23µm
_00589_,2.23µm
_00598_,2.23µm
_00600_,2.23µm
_00602_,2.23µm
_00605_,2.23µm
_00607_,2.23µm
_00624_,2.23µm
_00625_,2.23µm
_00630_,2.23µm
_00635_,2.23µm
_00638_,2.23µm
_00639_,2.23µm
_00640_,2.23µm
_00643_,2.23µm
_00644_,2.23µm
_00646_,2.23µm
_00661_,2.23µm
_00675_,2.23µm
_00680_,2.23µm
_00405_,2.21µm
_00446_,2.21µm
_00482_,2.21µm
_00522_,2.21µm
_00536_,2.21µm
_00567_,2.21µm
_00938_,2.205µm
_02119_,2.18µm
_02203_,2.18µm
_02723_,2.18µm
_02992_,2.18µm
_03085_,2.18µm
_03190_,2.18µm
_03286_,2.18µm
_03657_,2.18µm
_04020_,2.18µm
_04171_,2.18µm
_04251_,2.18µm
_04469_,2.18µm
_04650_,2.18µm
_04811_,2.18µm
net2429,2.18µm
_00077_,2.16µm
_00115_,2.16µm
_00168_,2.16µm
_00173_,2.16µm
_00225_,2.16µm
_00311_,2.16µm
_00387_,2.16µm
_00399_,2.16µm
_01723_,2.16µm
_01726_,2.16µm
_01740_,2.16µm
_01767_,2.16µm
_01783_,2.16µm
_01810_,2.16µm
_01814_,2.16µm
_01815_,2.16µm
_01821_,2.16µm
_01828_,2.16µm
_01829_,2.16µm
_02028_,2.16µm
_02276_,2.16µm
_02289_,2.16µm
_02295_,2.16µm
_02309_,2.16µm
_02418_,2.16µm
_02481_,2.16µm
_02538_,2.16µm
_02815_,2.16µm
_02869_,2.16µm
_03143_,2.16µm
_03181_,2.16µm
_03377_,2.16µm
_03391_,2.16µm
_03463_,2.16µm
_03641_,2.16µm
_03884_,2.16µm
_03929_,2.16µm
_04160_,2.16µm
_04163_,2.16µm
_04175_,2.16µm
_04253_,2.16µm
_04395_,2.16µm
_04462_,2.16µm
_04606_,2.16µm
_04659_,2.16µm
_04725_,2.16µm
_04803_,2.16µm
cpu_core.ex_mem_reg_inst.pc_plus4_out\[4\],2.16µm
cpu_core.id_ex_reg_inst.pc_in\[12\],2.16µm
cpu_core.id_ex_reg_inst.pc_in\[23\],2.16µm
cpu_core.id_ex_reg_inst.pc_in\[27\],2.16µm
cpu_core.id_ex_reg_inst.pc_in\[31\],2.16µm
cpu_core.id_ex_reg_inst.pc_in\[3\],2.16µm
cpu_core.id_ex_reg_inst.pc_in\[9\],2.16µm
cpu_core.id_ex_reg_inst.pc_plus4_in\[31\],2.16µm
net1339,2.16µm
net1953,2.16µm
net2442,2.16µm
net2449,2.16µm
_00985_,2.125µm
_01018_,2.125µm
_01098_,2.125µm
_01191_,2.125µm
_01250_,2.125µm
_01285_,2.125µm
_01313_,2.125µm
_01384_,2.125µm
_01523_,2.125µm
_01552_,2.125µm
_01581_,2.125µm
_01588_,2.125µm
_01625_,2.125µm
_01655_,2.125µm
_01663_,2.125µm
_00750_,2.085µm
_00770_,2.085µm
_00989_,2.085µm
_01015_,2.085µm
_01124_,2.085µm
_01134_,2.085µm
_01159_,2.085µm
_01219_,2.085µm
_01278_,2.085µm
_01401_,2.085µm
_01469_,2.085µm
_01513_,2.085µm
_01575_,2.085µm
_02073_,2.06µm
_03138_,2.06µm
_03211_,2.06µm
_04276_,2.06µm
_04708_,2.06µm
_04834_,2.06µm
cpu_core.ex_mem_reg_inst.pc_plus4_in\[12\],2.06µm
_02394_,2.05µm
_00209_,2.04µm
_00262_,2.04µm
_00322_,2.04µm
_00414_,2.04µm
_00469_,2.04µm
_00669_,2.04µm
_00672_,2.04µm
_02021_,2.04µm
_02045_,2.04µm
_02078_,2.04µm
_02113_,2.04µm
_02180_,2.04µm
_02416_,2.04µm
_02734_,2.04µm
_02746_,2.04µm
_02756_,2.04µm
_02802_,2.04µm
_02991_,2.04µm
_03162_,2.04µm
_03459_,2.04µm
_03531_,2.04µm
_03836_,2.04µm
_03898_,2.04µm
_04123_,2.04µm
_04140_,2.04µm
_04166_,2.04µm
_04252_,2.04µm
_04494_,2.04µm
_04702_,2.04µm
_04794_,2.04µm
net1508,2.04µm
net1840,2.04µm
_00815_,2.035µm
_01678_,2.035µm
_01023_,2.025µm
_01084_,2.025µm
_01088_,2.025µm
_01123_,2.025µm
_01300_,2.025µm
_01340_,2.025µm
_01387_,2.025µm
_01437_,2.025µm
_01443_,2.025µm
_01515_,2.025µm
_01541_,2.025µm
_01591_,2.025µm
_01636_,2.025µm
_01691_,2.025µm
_01753_,2.005µm
net1265,2.005µm
_02593_,1.94µm
net1435,1.94µm
net1465,1.94µm
net1520,1.94µm
net1550,1.94µm
net1577,1.94µm
net1578,1.94µm
net1593,1.94µm
net1598,1.94µm
net1600,1.94µm
net1620,1.94µm
net1651,1.94µm
net1654,1.94µm
net1655,1.94µm
net1694,1.94µm
net1709,1.94µm
net1721,1.94µm
net1762,1.94µm
net1785,1.94µm
net1786,1.94µm
net1800,1.94µm
net1863,1.94µm
net1870,1.94µm
net1880,1.94µm
net1882,1.94µm
net1903,1.94µm
net1947,1.94µm
net1965,1.94µm
net1969,1.94µm
net2033,1.94µm
net2153,1.94µm
net2171,1.94µm
net2261,1.94µm
net2352,1.94µm
net2379,1.94µm
net2397,1.94µm
net2435,1.94µm
_00749_,1.915µm
cpu_core.alu_result_wb\[4\],1.88µm
_00711_,1.865µm
_00725_,1.865µm
_00756_,1.865µm
_00757_,1.865µm
_00807_,1.865µm
_00892_,1.865µm
_00910_,1.865µm
_00930_,1.865µm
_00931_,1.865µm
_00934_,1.865µm
_00936_,1.865µm
_00946_,1.865µm
_01032_,1.865µm
_01099_,1.865µm
_01108_,1.865µm
_01153_,1.865µm
_01163_,1.865µm
_01187_,1.865µm
_01224_,1.865µm
_01236_,1.865µm
_01265_,1.865µm
_01308_,1.865µm
_01314_,1.865µm
_01348_,1.865µm
_01362_,1.865µm
_01409_,1.865µm
_01421_,1.865µm
_01425_,1.865µm
_01446_,1.865µm
_01447_,1.865µm
_01462_,1.865µm
_01476_,1.865µm
_01478_,1.865µm
_01553_,1.865µm
_01578_,1.865µm
_01586_,1.865µm
_01600_,1.865µm
_01606_,1.865µm
_01633_,1.865µm
_01634_,1.865µm
_01688_,1.865µm
_01696_,1.865µm
_01704_,1.865µm
_00066_,1.84µm
_00067_,1.84µm
_00116_,1.84µm
_00118_,1.84µm
_01713_,1.84µm
_01714_,1.84µm
_01718_,1.84µm
_01719_,1.84µm
_01917_,1.84µm
_01982_,1.84µm
_02009_,1.84µm
_02564_,1.84µm
_02567_,1.84µm
_02844_,1.84µm
_03053_,1.84µm
_03492_,1.84µm
_03599_,1.84µm
_03808_,1.84µm
_04059_,1.84µm
_04200_,1.84µm
_04380_,1.84µm
_04446_,1.84µm
net1337,1.84µm
net1501,1.84µm
net1571,1.84µm
net1585,1.84µm
net1603,1.84µm
net1607,1.84µm
net1628,1.84µm
net1634,1.84µm
net1652,1.84µm
net1676,1.84µm
net1696,1.84µm
net1761,1.84µm
net1770,1.84µm
net1777,1.84µm
net1793,1.84µm
net1798,1.84µm
net1822,1.84µm
net1845,1.84µm
net1871,1.84µm
net1873,1.84µm
net1876,1.84µm
net1877,1.84µm
net1911,1.84µm
net1922,1.84µm
net1923,1.84µm
net1925,1.84µm
net1926,1.84µm
net1939,1.84µm
net1964,1.84µm
net1979,1.84µm
net1987,1.84µm
net1991,1.84µm
net1996,1.84µm
net2012,1.84µm
net2016,1.84µm
net2030,1.84µm
net2032,1.84µm
net2040,1.84µm
net2041,1.84µm
net2047,1.84µm
net2068,1.84µm
net2079,1.84µm
net2081,1.84µm
net2091,1.84µm
net2095,1.84µm
net2109,1.84µm
net2129,1.84µm
net2136,1.84µm
net2139,1.84µm
net2140,1.84µm
net2148,1.84µm
net2159,1.84µm
net2160,1.84µm
net2163,1.84µm
net2191,1.84µm
net2197,1.84µm
net2198,1.84µm
net2200,1.84µm
net2217,1.84µm
net2219,1.84µm
net2220,1.84µm
net2224,1.84µm
net2226,1.84µm
net2227,1.84µm
net2228,1.84µm
net2236,1.84µm
net2245,1.84µm
net2251,1.84µm
net2269,1.84µm
net2278,1.84µm
net2281,1.84µm
net2284,1.84µm
net2286,1.84µm
net2292,1.84µm
net2298,1.84µm
net2308,1.84µm
net2312,1.84µm
net2315,1.84µm
net2322,1.84µm
net2339,1.84µm
net2341,1.84µm
net2342,1.84µm
net2343,1.84µm
net2349,1.84µm
net2358,1.84µm
net2367,1.84µm
net2368,1.84µm
net2383,1.84µm
net2391,1.84µm
net2405,1.84µm
net2414,1.84µm
net2425,1.84µm
net2430,1.84µm
net2433,1.84µm
net2441,1.84µm
net2444,1.84µm
net2446,1.84µm
net2450,1.84µm
net2459,1.84µm
_00193_,1.82µm
_00222_,1.82µm
_00243_,1.82µm
_00244_,1.82µm
_00248_,1.82µm
_00259_,1.82µm
_00274_,1.82µm
_00330_,1.82µm
_00331_,1.82µm
_00380_,1.82µm
_00393_,1.82µm
_00412_,1.82µm
_00425_,1.82µm
_00430_,1.82µm
_00432_,1.82µm
_00441_,1.82µm
_00450_,1.82µm
_00481_,1.82µm
_00488_,1.82µm
_00495_,1.82µm
_00502_,1.82µm
_00517_,1.82µm
_00530_,1.82µm
_00531_,1.82µm
_00543_,1.82µm
_00545_,1.82µm
_00547_,1.82µm
_00549_,1.82µm
_00583_,1.82µm
_00604_,1.82µm
_00609_,1.82µm
_00618_,1.82µm
_00626_,1.82µm
_00647_,1.82µm
_00654_,1.82µm
_00664_,1.82µm
_00668_,1.82µm
_01708_,1.82µm
_01717_,1.82µm
_01727_,1.82µm
_01776_,1.82µm
_04534_,1.82µm
_04582_,1.82µm
net1261,1.82µm
net1264,1.82µm
net1279,1.82µm
net1321,1.82µm
net1333,1.82µm
net2174,1.82µm
_00492_,1.75µm
_00581_,1.75µm
cpu_core.alu_result_wb\[1\],1.725µm
_03126_,1.72µm
_04615_,1.72µm
_04646_,1.72µm
_04697_,1.72µm
_04787_,1.72µm
_04848_,1.72µm
cpu_core.ex_mem_reg_inst.pc_plus4_out\[31\],1.72µm
cpu_core.mem_wb_reg_inst.pc_plus4_out\[8\],1.72µm
_00292_,1.7µm
_00295_,1.7µm
_00325_,1.7µm
_00337_,1.7µm
_00394_,1.7µm
_00397_,1.7µm
_00449_,1.7µm
_00579_,1.7µm
_00594_,1.7µm
_00596_,1.7µm
_00651_,1.7µm
_01711_,1.7µm
_01794_,1.7µm
_01986_,1.7µm
_02240_,1.7µm
_02262_,1.7µm
_02314_,1.7µm
_02323_,1.7µm
_02444_,1.7µm
_02543_,1.7µm
_03011_,1.7µm
_03116_,1.7µm
_03301_,1.7µm
_03325_,1.7µm
_03378_,1.7µm
_03609_,1.7µm
_03759_,1.7µm
_03837_,1.7µm
_03858_,1.7µm
_03985_,1.7µm
_04026_,1.7µm
_04127_,1.7µm
_04522_,1.7µm
cpu_core.ex_mem_reg_inst.pc_plus4_in\[20\],1.7µm
cpu_core.ex_mem_reg_inst.pc_plus4_in\[30\],1.7µm
cpu_core.ex_mem_reg_inst.pc_plus4_in\[9\],1.7µm
cpu_core.id_ex_reg_inst.pc_in\[1\],1.7µm
cpu_core.id_ex_reg_inst.pc_plus4_in\[28\],1.7µm
cpu_core.id_ex_reg_inst.pc_plus4_in\[7\],1.7µm
net1716,1.7µm
net1784,1.7µm
net1951,1.7µm
net2048,1.7µm
net2203,1.7µm
net2317,1.7µm
_02522_,1.61µm
_02245_,1.6µm
_04696_,1.6µm
_00737_,1.575µm
_00776_,1.575µm
_00983_,1.575µm
_01188_,1.575µm
_01229_,1.575µm
_01562_,1.575µm
_02743_,1.56µm
_02521_,1.48µm
_02573_,1.48µm
_02603_,1.48µm
_02617_,1.48µm
_02629_,1.48µm
_02762_,1.48µm
_03186_,1.48µm
_03192_,1.48µm
_03436_,1.48µm
_04800_,1.48µm
net1432,1.48µm
net1450,1.48µm
net1503,1.48µm
net1506,1.48µm
net1612,1.48µm
net1680,1.48µm
net1684,1.48µm
net1746,1.48µm
net1833,1.48µm
net1844,1.48µm
net1867,1.48µm
net1940,1.48µm
net2100,1.48µm
net2102,1.48µm
net2105,1.48µm
net2229,1.48µm
net2247,1.48µm
net2256,1.48µm
net2274,1.48µm
