Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_112_53,VPWR,li1,32.6600,318.2400,1.800000
FILLER_112_41,VPWR,li1,27.1400,318.2400,1.800000
FILLER_112_29,VPWR,li1,21.6200,318.2400,1.800000
FILLER_112_27,VPWR,li1,18.1700,318.2400,1.800000
FILLER_112_15,VPWR,li1,15.1800,318.2400,1.800000
FILLER_112_3,VPWR,li1,9.6600,318.2400,1.800000
FILLER_111_2362,VPWR,li1,1092.5000,312.8000,1.800000
FILLER_111_2360,VPWR,li1,1091.3500,312.8000,1.800000
FILLER_111_2354,VPWR,li1,1089.7400,312.8000,1.800000
FILLER_111_2342,VPWR,li1,1085.6000,312.8000,1.800000
FILLER_111_2330,VPWR,li1,1080.0800,312.8000,1.800000
FILLER_111_2318,VPWR,li1,1074.5600,312.8000,1.800000
FILLER_111_2306,VPWR,li1,1069.0400,312.8000,1.800000
FILLER_111_2304,VPWR,li1,1065.5900,312.8000,1.800000
FILLER_111_2300,VPWR,li1,1064.4400,312.8000,1.800000
FILLER_111_2288,VPWR,li1,1060.7600,312.8000,1.800000
FILLER_111_2276,VPWR,li1,1055.2400,312.8000,1.800000
FILLER_111_2264,VPWR,li1,1049.7200,312.8000,1.800000
FILLER_111_2252,VPWR,li1,1044.2000,312.8000,1.800000
FILLER_111_69,VPWR,li1,37.7200,312.8000,1.800000
FILLER_111_57,VPWR,li1,34.5000,312.8000,1.800000
FILLER_111_55,VPWR,li1,31.0500,312.8000,1.800000
FILLER_111_51,VPWR,li1,29.9000,312.8000,1.800000
FILLER_111_39,VPWR,li1,26.2200,312.8000,1.800000
FILLER_111_27,VPWR,li1,20.7000,312.8000,1.800000
FILLER_111_15,VPWR,li1,15.1800,312.8000,1.800000
FILLER_111_3,VPWR,li1,9.6600,312.8000,1.800000
FILLER_110_2358,VPWR,li1,1091.5800,312.8000,1.800000
FILLER_110_2346,VPWR,li1,1087.4400,312.8000,1.800000
FILLER_110_2334,VPWR,li1,1081.9200,312.8000,1.800000
FILLER_110_2332,VPWR,li1,1078.4700,312.8000,1.800000
FILLER_110_2326,VPWR,li1,1076.8600,312.8000,1.800000
FILLER_110_2314,VPWR,li1,1072.7200,312.8000,1.800000
FILLER_110_2302,VPWR,li1,1067.2000,312.8000,1.800000
FILLER_110_2290,VPWR,li1,1061.6800,312.8000,1.800000
FILLER_110_2278,VPWR,li1,1056.1600,312.8000,1.800000
FILLER_110_2276,VPWR,li1,1052.7100,312.8000,1.800000
FILLER_110_2264,VPWR,li1,1049.7200,312.8000,1.800000
FILLER_110_2252,VPWR,li1,1044.2000,312.8000,1.800000
FILLER_110_65,VPWR,li1,36.8000,312.8000,1.800000
FILLER_110_53,VPWR,li1,32.6600,312.8000,1.800000
FILLER_110_41,VPWR,li1,27.1400,312.8000,1.800000
FILLER_110_29,VPWR,li1,21.6200,312.8000,1.800000
FILLER_110_27,VPWR,li1,18.1700,312.8000,1.800000
FILLER_110_15,VPWR,li1,15.1800,312.8000,1.800000
FILLER_110_3,VPWR,li1,9.6600,312.8000,1.800000
FILLER_109_2362,VPWR,li1,1092.5000,307.3600,1.800000
FILLER_109_2360,VPWR,li1,1091.3500,307.3600,1.800000
FILLER_109_2354,VPWR,li1,1089.7400,307.3600,1.800000
FILLER_109_2342,VPWR,li1,1085.6000,307.3600,1.800000
FILLER_109_2330,VPWR,li1,1080.0800,307.3600,1.800000
FILLER_109_2318,VPWR,li1,1074.5600,307.3600,1.800000
FILLER_109_2306,VPWR,li1,1069.0400,307.3600,1.800000
FILLER_109_2304,VPWR,li1,1065.5900,307.3600,1.800000
FILLER_109_2300,VPWR,li1,1064.4400,307.3600,1.800000
FILLER_109_2288,VPWR,li1,1060.7600,307.3600,1.800000
FILLER_109_2276,VPWR,li1,1055.2400,307.3600,1.800000
FILLER_109_2264,VPWR,li1,1049.7200,307.3600,1.800000
FILLER_109_2252,VPWR,li1,1044.2000,307.3600,1.800000
FILLER_109_69,VPWR,li1,37.7200,307.3600,1.800000
FILLER_109_57,VPWR,li1,34.5000,307.3600,1.800000
FILLER_109_55,VPWR,li1,31.0500,307.3600,1.800000
FILLER_109_51,VPWR,li1,29.9000,307.3600,1.800000
FILLER_109_39,VPWR,li1,26.2200,307.3600,1.800000
FILLER_109_27,VPWR,li1,20.7000,307.3600,1.800000
FILLER_109_15,VPWR,li1,15.1800,307.3600,1.800000
FILLER_109_3,VPWR,li1,9.6600,307.3600,1.800000
FILLER_108_2358,VPWR,li1,1091.5800,307.3600,1.800000
FILLER_108_2346,VPWR,li1,1087.4400,307.3600,1.800000
FILLER_108_2334,VPWR,li1,1081.9200,307.3600,1.800000
FILLER_108_2332,VPWR,li1,1078.4700,307.3600,1.800000
FILLER_108_2326,VPWR,li1,1076.8600,307.3600,1.800000
FILLER_108_2314,VPWR,li1,1072.7200,307.3600,1.800000
FILLER_108_2302,VPWR,li1,1067.2000,307.3600,1.800000
FILLER_108_2290,VPWR,li1,1061.6800,307.3600,1.800000
FILLER_108_2278,VPWR,li1,1056.1600,307.3600,1.800000
FILLER_108_2276,VPWR,li1,1052.7100,307.3600,1.800000
FILLER_108_2264,VPWR,li1,1049.7200,307.3600,1.800000
FILLER_108_2252,VPWR,li1,1044.2000,307.3600,1.800000
FILLER_108_65,VPWR,li1,36.8000,307.3600,1.800000
FILLER_108_53,VPWR,li1,32.6600,307.3600,1.800000
FILLER_108_41,VPWR,li1,27.1400,307.3600,1.800000
FILLER_108_29,VPWR,li1,21.6200,307.3600,1.800000
FILLER_108_27,VPWR,li1,18.1700,307.3600,1.800000
FILLER_108_15,VPWR,li1,15.1800,307.3600,1.800000
FILLER_108_3,VPWR,li1,9.6600,307.3600,1.800000
FILLER_107_2362,VPWR,li1,1092.5000,301.9200,1.800000
FILLER_107_2360,VPWR,li1,1091.3500,301.9200,1.800000
FILLER_107_2354,VPWR,li1,1089.7400,301.9200,1.800000
FILLER_107_2342,VPWR,li1,1085.6000,301.9200,1.800000
FILLER_107_2330,VPWR,li1,1080.0800,301.9200,1.800000
FILLER_107_2318,VPWR,li1,1074.5600,301.9200,1.800000
FILLER_107_2306,VPWR,li1,1069.0400,301.9200,1.800000
FILLER_107_2304,VPWR,li1,1065.5900,301.9200,1.800000
FILLER_107_2300,VPWR,li1,1064.4400,301.9200,1.800000
FILLER_107_2288,VPWR,li1,1060.7600,301.9200,1.800000
FILLER_107_2276,VPWR,li1,1055.2400,301.9200,1.800000
FILLER_107_2264,VPWR,li1,1049.7200,301.9200,1.800000
FILLER_107_2252,VPWR,li1,1044.2000,301.9200,1.800000
FILLER_107_69,VPWR,li1,37.7200,301.9200,1.800000
FILLER_107_57,VPWR,li1,34.5000,301.9200,1.800000
FILLER_107_55,VPWR,li1,31.0500,301.9200,1.800000
FILLER_107_51,VPWR,li1,29.9000,301.9200,1.800000
FILLER_107_39,VPWR,li1,26.2200,301.9200,1.800000
FILLER_107_27,VPWR,li1,20.7000,301.9200,1.800000
FILLER_107_15,VPWR,li1,15.1800,301.9200,1.800000
FILLER_107_3,VPWR,li1,9.6600,301.9200,1.800000
FILLER_106_2358,VPWR,li1,1091.5800,301.9200,1.800000
FILLER_106_2346,VPWR,li1,1087.4400,301.9200,1.800000
FILLER_106_2334,VPWR,li1,1081.9200,301.9200,1.800000
FILLER_106_2332,VPWR,li1,1078.4700,301.9200,1.800000
FILLER_106_2326,VPWR,li1,1076.8600,301.9200,1.800000
FILLER_106_2314,VPWR,li1,1072.7200,301.9200,1.800000
FILLER_106_2302,VPWR,li1,1067.2000,301.9200,1.800000
FILLER_106_2290,VPWR,li1,1061.6800,301.9200,1.800000
FILLER_106_2278,VPWR,li1,1056.1600,301.9200,1.800000
FILLER_106_2276,VPWR,li1,1052.7100,301.9200,1.800000
FILLER_106_2264,VPWR,li1,1049.7200,301.9200,1.800000
FILLER_106_2252,VPWR,li1,1044.2000,301.9200,1.800000
FILLER_106_65,VPWR,li1,36.8000,301.9200,1.800000
FILLER_106_53,VPWR,li1,32.6600,301.9200,1.800000
FILLER_106_41,VPWR,li1,27.1400,301.9200,1.800000
FILLER_106_29,VPWR,li1,21.6200,301.9200,1.800000
FILLER_106_27,VPWR,li1,18.1700,301.9200,1.800000
FILLER_106_15,VPWR,li1,15.1800,301.9200,1.800000
FILLER_106_3,VPWR,li1,9.6600,301.9200,1.800000
FILLER_105_2362,VPWR,li1,1092.5000,296.4800,1.800000
FILLER_105_2360,VPWR,li1,1091.3500,296.4800,1.800000
FILLER_105_2354,VPWR,li1,1089.7400,296.4800,1.800000
FILLER_105_2342,VPWR,li1,1085.6000,296.4800,1.800000
FILLER_105_2330,VPWR,li1,1080.0800,296.4800,1.800000
FILLER_105_2318,VPWR,li1,1074.5600,296.4800,1.800000
FILLER_105_2306,VPWR,li1,1069.0400,296.4800,1.800000
FILLER_105_2304,VPWR,li1,1065.5900,296.4800,1.800000
FILLER_105_2300,VPWR,li1,1064.4400,296.4800,1.800000
FILLER_105_2288,VPWR,li1,1060.7600,296.4800,1.800000
FILLER_105_2276,VPWR,li1,1055.2400,296.4800,1.800000
FILLER_105_2264,VPWR,li1,1049.7200,296.4800,1.800000
FILLER_105_2252,VPWR,li1,1044.2000,296.4800,1.800000
FILLER_105_69,VPWR,li1,37.7200,296.4800,1.800000
FILLER_105_57,VPWR,li1,34.5000,296.4800,1.800000
FILLER_105_55,VPWR,li1,31.0500,296.4800,1.800000
FILLER_105_51,VPWR,li1,29.9000,296.4800,1.800000
FILLER_105_39,VPWR,li1,26.2200,296.4800,1.800000
FILLER_105_27,VPWR,li1,20.7000,296.4800,1.800000
FILLER_105_15,VPWR,li1,15.1800,296.4800,1.800000
FILLER_105_3,VPWR,li1,9.6600,296.4800,1.800000
FILLER_104_2358,VPWR,li1,1091.5800,296.4800,1.800000
FILLER_104_2346,VPWR,li1,1087.4400,296.4800,1.800000
FILLER_104_2334,VPWR,li1,1081.9200,296.4800,1.800000
FILLER_104_2332,VPWR,li1,1078.4700,296.4800,1.800000
FILLER_104_2326,VPWR,li1,1076.8600,296.4800,1.800000
FILLER_104_2314,VPWR,li1,1072.7200,296.4800,1.800000
FILLER_104_2302,VPWR,li1,1067.2000,296.4800,1.800000
FILLER_104_2290,VPWR,li1,1061.6800,296.4800,1.800000
FILLER_104_2278,VPWR,li1,1056.1600,296.4800,1.800000
FILLER_104_2276,VPWR,li1,1052.7100,296.4800,1.800000
FILLER_104_2264,VPWR,li1,1049.7200,296.4800,1.800000
FILLER_104_2252,VPWR,li1,1044.2000,296.4800,1.800000
FILLER_104_65,VPWR,li1,36.8000,296.4800,1.800000
FILLER_104_53,VPWR,li1,32.6600,296.4800,1.800000
FILLER_104_41,VPWR,li1,27.1400,296.4800,1.800000
FILLER_104_29,VPWR,li1,21.6200,296.4800,1.800000
FILLER_104_27,VPWR,li1,18.1700,296.4800,1.800000
FILLER_104_15,VPWR,li1,15.1800,296.4800,1.800000
FILLER_104_3,VPWR,li1,9.6600,296.4800,1.800000
FILLER_103_2362,VPWR,li1,1092.5000,291.0400,1.799999
FILLER_103_2360,VPWR,li1,1091.3500,291.0400,1.799999
FILLER_103_2354,VPWR,li1,1089.7400,291.0400,1.799999
FILLER_103_2342,VPWR,li1,1085.6000,291.0400,1.799999
FILLER_103_2330,VPWR,li1,1080.0800,291.0400,1.799999
FILLER_103_2318,VPWR,li1,1074.5600,291.0400,1.799999
FILLER_103_2306,VPWR,li1,1069.0400,291.0400,1.799999
FILLER_103_2303,VPWR,li1,1065.3600,291.0400,1.799999
FILLER_103_2295,VPWR,li1,1063.0600,291.0400,1.799999
FILLER_103_2283,VPWR,li1,1058.4600,291.0400,1.799999
FILLER_103_2271,VPWR,li1,1052.9400,291.0400,1.799999
FILLER_103_2259,VPWR,li1,1047.4200,291.0400,1.799999
FILLER_103_2252,VPWR,li1,1041.6700,291.0400,1.799998
FILLER_103_69,VPWR,li1,37.7200,291.0400,1.800000
FILLER_103_57,VPWR,li1,34.5000,291.0400,1.800000
FILLER_103_55,VPWR,li1,31.0500,291.0400,1.800000
FILLER_103_51,VPWR,li1,29.9000,291.0400,1.800000
FILLER_103_39,VPWR,li1,26.2200,291.0400,1.800000
FILLER_103_27,VPWR,li1,20.7000,291.0400,1.800000
FILLER_103_15,VPWR,li1,15.1800,291.0400,1.800000
FILLER_103_3,VPWR,li1,9.6600,291.0400,1.800000
FILLER_102_2358,VPWR,li1,1091.5800,291.0400,1.799999
FILLER_102_2346,VPWR,li1,1087.4400,291.0400,1.799999
FILLER_102_2334,VPWR,li1,1081.9200,291.0400,1.799999
FILLER_102_2332,VPWR,li1,1078.4700,291.0400,1.799999
FILLER_102_2326,VPWR,li1,1076.8600,291.0400,1.799999
FILLER_102_2314,VPWR,li1,1072.7200,291.0400,1.799999
FILLER_102_2302,VPWR,li1,1067.2000,291.0400,1.799999
FILLER_102_2290,VPWR,li1,1061.6800,291.0400,1.799999
FILLER_102_2278,VPWR,li1,1056.1600,291.0400,1.799999
FILLER_102_2276,VPWR,li1,1052.7100,291.0400,1.799999
FILLER_102_2264,VPWR,li1,1049.7200,291.0400,1.799999
FILLER_102_2252,VPWR,li1,1044.2000,291.0400,1.799998
FILLER_102_65,VPWR,li1,36.8000,291.0400,1.800000
FILLER_102_53,VPWR,li1,32.6600,291.0400,1.800000
FILLER_102_41,VPWR,li1,27.1400,291.0400,1.800000
FILLER_102_29,VPWR,li1,21.6200,291.0400,1.800000
FILLER_102_27,VPWR,li1,18.1700,291.0400,1.800000
FILLER_102_15,VPWR,li1,15.1800,291.0400,1.800000
FILLER_102_3,VPWR,li1,9.6600,291.0400,1.800000
FILLER_101_2362,VPWR,li1,1092.5000,285.6000,1.800000
FILLER_101_2360,VPWR,li1,1091.3500,285.6000,1.800000
FILLER_101_2354,VPWR,li1,1089.7400,285.6000,1.800000
FILLER_101_2342,VPWR,li1,1085.6000,285.6000,1.800000
FILLER_101_2330,VPWR,li1,1080.0800,285.6000,1.800000
FILLER_101_2318,VPWR,li1,1074.5600,285.6000,1.800000
FILLER_101_2306,VPWR,li1,1069.0400,285.6000,1.800000
FILLER_101_2304,VPWR,li1,1065.5900,285.6000,1.800000
FILLER_101_2300,VPWR,li1,1064.4400,285.6000,1.800000
FILLER_101_2288,VPWR,li1,1060.7600,285.6000,1.800000
FILLER_101_2276,VPWR,li1,1055.2400,285.6000,1.800000
FILLER_101_2264,VPWR,li1,1049.7200,285.6000,1.800000
FILLER_101_2252,VPWR,li1,1044.2000,285.6000,1.800000
FILLER_101_69,VPWR,li1,37.7200,285.6000,1.800000
FILLER_101_57,VPWR,li1,34.5000,285.6000,1.800000
FILLER_101_55,VPWR,li1,31.0500,285.6000,1.800000
FILLER_101_51,VPWR,li1,29.9000,285.6000,1.800000
FILLER_101_39,VPWR,li1,26.2200,285.6000,1.800000
FILLER_101_27,VPWR,li1,20.7000,285.6000,1.800000
FILLER_101_15,VPWR,li1,15.1800,285.6000,1.800000
FILLER_101_3,VPWR,li1,9.6600,285.6000,1.800000
FILLER_100_2358,VPWR,li1,1091.5800,285.6000,1.800000
FILLER_100_2346,VPWR,li1,1087.4400,285.6000,1.800000
FILLER_100_2334,VPWR,li1,1081.9200,285.6000,1.800000
FILLER_100_2332,VPWR,li1,1078.4700,285.6000,1.800000
FILLER_100_2326,VPWR,li1,1076.8600,285.6000,1.800000
FILLER_100_2314,VPWR,li1,1072.7200,285.6000,1.800000
FILLER_100_2302,VPWR,li1,1067.2000,285.6000,1.800000
FILLER_100_2290,VPWR,li1,1061.6800,285.6000,1.800000
FILLER_100_2278,VPWR,li1,1056.1600,285.6000,1.800000
FILLER_100_2276,VPWR,li1,1052.7100,285.6000,1.800000
FILLER_100_2264,VPWR,li1,1049.7200,285.6000,1.800000
FILLER_100_2252,VPWR,li1,1044.2000,285.6000,1.800000
FILLER_100_65,VPWR,li1,36.8000,285.6000,1.800000
FILLER_100_53,VPWR,li1,32.6600,285.6000,1.800000
FILLER_100_41,VPWR,li1,27.1400,285.6000,1.800000
FILLER_100_29,VPWR,li1,21.6200,285.6000,1.800000
FILLER_100_27,VPWR,li1,18.1700,285.6000,1.800000
FILLER_100_15,VPWR,li1,15.1800,285.6000,1.800000
FILLER_100_3,VPWR,li1,9.6600,285.6000,1.800000
FILLER_99_2362,VPWR,li1,1092.5000,280.1600,1.800000
FILLER_99_2360,VPWR,li1,1091.3500,280.1600,1.800000
FILLER_99_2354,VPWR,li1,1089.7400,280.1600,1.800000
FILLER_99_2342,VPWR,li1,1085.6000,280.1600,1.800000
FILLER_99_2330,VPWR,li1,1080.0800,280.1600,1.800000
FILLER_99_2318,VPWR,li1,1074.5600,280.1600,1.800000
FILLER_99_2306,VPWR,li1,1069.0400,280.1600,1.800000
FILLER_99_2303,VPWR,li1,1065.3600,280.1600,1.800000
FILLER_99_2295,VPWR,li1,1063.0600,280.1600,1.800000
FILLER_99_2283,VPWR,li1,1058.4600,280.1600,1.800000
FILLER_99_2271,VPWR,li1,1052.9400,280.1600,1.800000
FILLER_99_2259,VPWR,li1,1047.4200,280.1600,1.800000
FILLER_99_2252,VPWR,li1,1041.6700,280.1600,1.800000
FILLER_99_69,VPWR,li1,37.7200,280.1600,1.800000
FILLER_99_57,VPWR,li1,34.5000,280.1600,1.800000
FILLER_99_55,VPWR,li1,31.0500,280.1600,1.800000
FILLER_99_51,VPWR,li1,29.9000,280.1600,1.800000
FILLER_99_39,VPWR,li1,26.2200,280.1600,1.800000
FILLER_99_27,VPWR,li1,20.7000,280.1600,1.800000
FILLER_99_15,VPWR,li1,15.1800,280.1600,1.800000
FILLER_99_3,VPWR,li1,9.6600,280.1600,1.800000
FILLER_98_2358,VPWR,li1,1091.5800,280.1600,1.800000
FILLER_98_2346,VPWR,li1,1087.4400,280.1600,1.800000
FILLER_98_2334,VPWR,li1,1081.9200,280.1600,1.800000
FILLER_98_2332,VPWR,li1,1078.4700,280.1600,1.800000
FILLER_98_2326,VPWR,li1,1076.8600,280.1600,1.800000
FILLER_98_2314,VPWR,li1,1072.7200,280.1600,1.800000
FILLER_98_2302,VPWR,li1,1067.2000,280.1600,1.800000
FILLER_98_2290,VPWR,li1,1061.6800,280.1600,1.800000
FILLER_98_2278,VPWR,li1,1056.1600,280.1600,1.800000
FILLER_98_2271,VPWR,li1,1051.5600,280.1600,1.800000
FILLER_98_2259,VPWR,li1,1047.4200,280.1600,1.800000
FILLER_98_2252,VPWR,li1,1041.6700,280.1600,1.800000
FILLER_98_65,VPWR,li1,36.8000,280.1600,1.800000
FILLER_98_53,VPWR,li1,32.6600,280.1600,1.800000
FILLER_98_41,VPWR,li1,27.1400,280.1600,1.800000
FILLER_98_29,VPWR,li1,21.6200,280.1600,1.800000
FILLER_98_27,VPWR,li1,18.1700,280.1600,1.800000
FILLER_98_15,VPWR,li1,15.1800,280.1600,1.800000
FILLER_98_3,VPWR,li1,9.6600,280.1600,1.800000
FILLER_97_2362,VPWR,li1,1092.5000,274.7200,1.800000
FILLER_97_2360,VPWR,li1,1091.3500,274.7200,1.800000
FILLER_97_2354,VPWR,li1,1089.7400,274.7200,1.800000
FILLER_97_2342,VPWR,li1,1085.6000,274.7200,1.800000
FILLER_97_2330,VPWR,li1,1080.0800,274.7200,1.800000
FILLER_97_2318,VPWR,li1,1074.5600,274.7200,1.800000
FILLER_97_2306,VPWR,li1,1069.0400,274.7200,1.800000
FILLER_97_2304,VPWR,li1,1065.5900,274.7200,1.800000
FILLER_97_2300,VPWR,li1,1064.4400,274.7200,1.800000
FILLER_97_2288,VPWR,li1,1060.7600,274.7200,1.800000
FILLER_97_2276,VPWR,li1,1055.2400,274.7200,1.800000
FILLER_97_2264,VPWR,li1,1049.7200,274.7200,1.800000
FILLER_97_2252,VPWR,li1,1044.2000,274.7200,1.800000
FILLER_97_69,VPWR,li1,37.7200,274.7200,1.800000
FILLER_97_57,VPWR,li1,34.5000,274.7200,1.800000
FILLER_97_55,VPWR,li1,31.0500,274.7200,1.800000
FILLER_97_51,VPWR,li1,29.9000,274.7200,1.800000
FILLER_97_39,VPWR,li1,26.2200,274.7200,1.800000
FILLER_97_27,VPWR,li1,20.7000,274.7200,1.800000
FILLER_97_15,VPWR,li1,15.1800,274.7200,1.800000
FILLER_97_3,VPWR,li1,9.6600,274.7200,1.800000
FILLER_96_2358,VPWR,li1,1091.5800,274.7200,1.800000
FILLER_96_2346,VPWR,li1,1087.4400,274.7200,1.800000
FILLER_96_2334,VPWR,li1,1081.9200,274.7200,1.800000
FILLER_96_2332,VPWR,li1,1078.4700,274.7200,1.800000
FILLER_96_2326,VPWR,li1,1076.8600,274.7200,1.800000
FILLER_96_2314,VPWR,li1,1072.7200,274.7200,1.800000
FILLER_96_2302,VPWR,li1,1067.2000,274.7200,1.800000
FILLER_96_2290,VPWR,li1,1061.6800,274.7200,1.800000
FILLER_96_2278,VPWR,li1,1056.1600,274.7200,1.800000
FILLER_96_2276,VPWR,li1,1052.7100,274.7200,1.800000
FILLER_96_2264,VPWR,li1,1049.7200,274.7200,1.800000
FILLER_96_2252,VPWR,li1,1044.2000,274.7200,1.800000
FILLER_96_68,VPWR,li1,37.4900,274.7200,1.800000
FILLER_96_65,VPWR,li1,35.6500,274.7200,1.800000
FILLER_96_53,VPWR,li1,32.6600,274.7200,1.800000
FILLER_96_41,VPWR,li1,27.1400,274.7200,1.800000
FILLER_96_29,VPWR,li1,21.6200,274.7200,1.800000
FILLER_96_27,VPWR,li1,18.1700,274.7200,1.800000
FILLER_96_15,VPWR,li1,15.1800,274.7200,1.800000
FILLER_96_3,VPWR,li1,9.6600,274.7200,1.800000
FILLER_95_2362,VPWR,li1,1092.5000,269.2800,1.800000
FILLER_95_2360,VPWR,li1,1091.3500,269.2800,1.800000
FILLER_95_2354,VPWR,li1,1089.7400,269.2800,1.800000
FILLER_95_2342,VPWR,li1,1085.6000,269.2800,1.800000
FILLER_95_2330,VPWR,li1,1080.0800,269.2800,1.800000
FILLER_95_2318,VPWR,li1,1074.5600,269.2800,1.800000
FILLER_95_2306,VPWR,li1,1069.0400,269.2800,1.800000
FILLER_95_2304,VPWR,li1,1065.5900,269.2800,1.800000
FILLER_95_2300,VPWR,li1,1064.4400,269.2800,1.800000
FILLER_95_2288,VPWR,li1,1060.7600,269.2800,1.800000
FILLER_95_2276,VPWR,li1,1055.2400,269.2800,1.800000
FILLER_95_2264,VPWR,li1,1049.7200,269.2800,1.800000
FILLER_95_2252,VPWR,li1,1044.2000,269.2800,1.800000
FILLER_95_70,VPWR,li1,37.9500,269.2800,1.800000
FILLER_95_65,VPWR,li1,35.6500,269.2800,1.800000
FILLER_95_57,VPWR,li1,33.5800,269.2800,1.800000
FILLER_95_55,VPWR,li1,31.0500,269.2800,1.800000
FILLER_95_51,VPWR,li1,29.9000,269.2800,1.800000
FILLER_95_39,VPWR,li1,26.2200,269.2800,1.800000
FILLER_95_27,VPWR,li1,20.7000,269.2800,1.800000
FILLER_95_15,VPWR,li1,15.1800,269.2800,1.800000
FILLER_95_3,VPWR,li1,9.6600,269.2800,1.800000
FILLER_94_2358,VPWR,li1,1091.5800,269.2800,1.800000
FILLER_94_2346,VPWR,li1,1087.4400,269.2800,1.800000
FILLER_94_2334,VPWR,li1,1081.9200,269.2800,1.800000
FILLER_94_2332,VPWR,li1,1078.4700,269.2800,1.800000
FILLER_94_2326,VPWR,li1,1076.8600,269.2800,1.800000
FILLER_94_2314,VPWR,li1,1072.7200,269.2800,1.800000
FILLER_94_2302,VPWR,li1,1067.2000,269.2800,1.800000
FILLER_94_2290,VPWR,li1,1061.6800,269.2800,1.800000
FILLER_94_2278,VPWR,li1,1056.1600,269.2800,1.800000
FILLER_94_2276,VPWR,li1,1052.7100,269.2800,1.800000
FILLER_94_2264,VPWR,li1,1049.7200,269.2800,1.800000
FILLER_94_2252,VPWR,li1,1044.2000,269.2800,1.800000
FILLER_94_70,VPWR,li1,37.9500,269.2800,1.800000
FILLER_94_64,VPWR,li1,35.4200,269.2800,1.800000
FILLER_94_60,VPWR,li1,33.5800,269.2800,1.800000
FILLER_94_57,VPWR,li1,31.9700,269.2800,1.800000
FILLER_94_53,VPWR,li1,30.8200,269.2800,1.800000
FILLER_94_41,VPWR,li1,27.1400,269.2800,1.800000
FILLER_94_29,VPWR,li1,21.6200,269.2800,1.800000
FILLER_94_27,VPWR,li1,18.1700,269.2800,1.800000
FILLER_94_15,VPWR,li1,15.1800,269.2800,1.800000
FILLER_94_3,VPWR,li1,9.6600,269.2800,1.800000
FILLER_93_2362,VPWR,li1,1092.5000,263.8400,1.800000
FILLER_93_2360,VPWR,li1,1091.3500,263.8400,1.800000
FILLER_93_2354,VPWR,li1,1089.7400,263.8400,1.800000
FILLER_93_2342,VPWR,li1,1085.6000,263.8400,1.800000
FILLER_93_2330,VPWR,li1,1080.0800,263.8400,1.800000
FILLER_93_2318,VPWR,li1,1074.5600,263.8400,1.800000
FILLER_93_2306,VPWR,li1,1069.0400,263.8400,1.800000
FILLER_93_2304,VPWR,li1,1065.5900,263.8400,1.800000
FILLER_93_2300,VPWR,li1,1064.4400,263.8400,1.800000
FILLER_93_2288,VPWR,li1,1060.7600,263.8400,1.800000
FILLER_93_2276,VPWR,li1,1055.2400,263.8400,1.800000
FILLER_93_2264,VPWR,li1,1049.7200,263.8400,1.800000
FILLER_93_2252,VPWR,li1,1044.2000,263.8400,1.800000
FILLER_93_68,VPWR,li1,37.4900,263.8400,1.800000
FILLER_93_62,VPWR,li1,34.9600,263.8400,1.800000
FILLER_93_57,VPWR,li1,31.9700,263.8400,1.800000
FILLER_93_55,VPWR,li1,31.0500,263.8400,1.800000
FILLER_93_51,VPWR,li1,29.9000,263.8400,1.800000
FILLER_93_39,VPWR,li1,26.2200,263.8400,1.800000
FILLER_93_27,VPWR,li1,20.7000,263.8400,1.800000
FILLER_93_15,VPWR,li1,15.1800,263.8400,1.800000
FILLER_93_3,VPWR,li1,9.6600,263.8400,1.800000
FILLER_92_2358,VPWR,li1,1091.5800,263.8400,1.800000
FILLER_92_2346,VPWR,li1,1087.4400,263.8400,1.800000
FILLER_92_2334,VPWR,li1,1081.9200,263.8400,1.800000
FILLER_92_2332,VPWR,li1,1078.4700,263.8400,1.800000
FILLER_92_2326,VPWR,li1,1076.8600,263.8400,1.800000
FILLER_92_2314,VPWR,li1,1072.7200,263.8400,1.800000
FILLER_92_2302,VPWR,li1,1067.2000,263.8400,1.800000
FILLER_92_2290,VPWR,li1,1061.6800,263.8400,1.800000
FILLER_92_2278,VPWR,li1,1056.1600,263.8400,1.800000
FILLER_92_2276,VPWR,li1,1052.7100,263.8400,1.800000
FILLER_92_2264,VPWR,li1,1049.7200,263.8400,1.800000
FILLER_92_2252,VPWR,li1,1044.2000,263.8400,1.800000
FILLER_92_70,VPWR,li1,37.9500,263.8400,1.800000
FILLER_92_62,VPWR,li1,34.5000,263.8400,1.800000
FILLER_92_56,VPWR,li1,31.7400,263.8400,1.800000
FILLER_92_49,VPWR,li1,28.7500,263.8400,1.800000
FILLER_92_41,VPWR,li1,26.2200,263.8400,1.800000
FILLER_92_29,VPWR,li1,21.6200,263.8400,1.800000
FILLER_92_27,VPWR,li1,18.1700,263.8400,1.800000
FILLER_92_15,VPWR,li1,15.1800,263.8400,1.800000
FILLER_92_3,VPWR,li1,9.6600,263.8400,1.800000
FILLER_91_2362,VPWR,li1,1092.5000,258.4000,1.800000
FILLER_91_2360,VPWR,li1,1091.3500,258.4000,1.800000
FILLER_91_2354,VPWR,li1,1089.7400,258.4000,1.800000
FILLER_91_2342,VPWR,li1,1085.6000,258.4000,1.800000
FILLER_91_2330,VPWR,li1,1080.0800,258.4000,1.800000
FILLER_91_2318,VPWR,li1,1074.5600,258.4000,1.800000
